"Vactual" "VARIMA" "Vest.RF" "Novo.actual" "Novo.ARIMA" "Novo.RF" "Carl.actual" "Carl.ARIMA" "Carl.RF" "FLS.actual" "FLS.ARIMA" "FLS.RF" "MAER.actual" "MAER.ARIMA" "MAER.RF"
"11" -0.0321429129214167 0.00119848471980231 -0.008149356 0.00402992267840198 0.00161894689980416 0.008198446 0.0212362653879769 0.00173963954765267 0.006047881 -0.0693007736525433 0.000613230597203626 -0.003975083 -0.00541191647497743 0.00336476983632533 0.0118250500782132
"12" 0.0332103916482526 -0.00100649526211746 0.014423595 0.051538570532113 3.97551529891446e-05 0.001228519 0.0141532570577872 0.000536583929630234 0.001372567 -0.0313342471250934 0.00785661820218456 0.000712317 -0.0266022275391609 -0.000244183582760453 0.00788406749333567
"13" 0.055714259997101 0.0198656655813327 0.008595828 -0.0304247415830179 -0.00994183815771159 -0.016929412 0.0103464664251957 0.000573357343152605 -0.005677804 0.0918558036562392 -0.00643631060668326 0.004201375 0.0915936510296999 0.004295634786633 0.00766856456674128
"14" 0.0174542483575082 -0.0158131314908997 -0.000310964 -0.0116933779781365 0.00780321359681341 -0.013395127 0.00881165042272809 0.000871068439964522 0.008087378 0.0713344942322676 0.00141420564211379 0.00763607 0.0778110567485156 -0.000848917087479348 -0.00735522970649612
"15" 0.0158250127146733 0.0272046393697936 0.020365506 -0.033248459149487 0.0207183381909537 -0.005936114 -0.00849859510775388 0.00110615851782034 0.005954897 0.0144217370896974 0.012893869357859 0.000602949 0.0497512931253116 -0.0110327254570505 0.00526638854533431
"16" 0.00894918868010748 -0.0108926078540167 0.001540847 0.0147172594566307 0.0172011098167925 0.010960324 0.0285714413858382 0.00248751773518395 0.009173523 -0.012704204143166 -0.00723885965584724 0.008019384 -0.00947869420023766 -0.00914997895751398 0.000489873393078668
"17" -0.0321944599959617 0.0178802388254607 0.003404009 -0.0309924216471762 0.0102488922402855 0.019534589 0.0131945119811436 0.000295943529964112 -0.001966287 -0.0379901880502091 -0.00831117952497091 -0.000868706 -0.0311004713905582 -0.00381072040548947 0.00198297037389588
"18" -0.0325864840370085 0.00627000614423654 0.016195461 0.00835041131337588 0.00980562078772904 0.012131316 -0.00114234412019781 0.000546692259412028 -0.005455468 -0.0710190693356504 0.00724781233961633 -0.002224998 -0.0580247022268336 0.0035560088817026 -0.00563927655736804
"19" -0.0192983363265874 -0.000327380448348045 0.002597882 -0.0209374394830454 0.0116663132591633 0.021309666 0.00800540951665017 0.00171356826906165 -0.006275398 0.00308525772372608 -0.00166077529879005 0.008761199 -0.00720839151300406 0.00814592462202623 0.00654365730595532
"20" -0.010375619642791 0.0211770717156915 0.012256704 0.0339929926413387 0.00656565791047613 0.008854949 0.0152030252736501 0.00150871783022387 -0.005464464 -0.0536567783986993 -0.00723921034683778 0.004878286 -0.0983497975044507 0.00860874996403307 -0.00413558061860961
"21" -0.00939989126838872 -0.0152479926951911 0.008693896 -0.0285537847311029 0.00151062650486115 0.011478283 -0.015869402562423 0.000890786113857595 -0.006870574 -0.0476706329514556 0.0115696049488603 0.000779352 -0.000732099227473116 0.00973708224733609 0.00481877319595961
"22" 0.000729982530743539 0.0252587810314959 0.014107356 0.0287575385563097 0.00552141205422672 0.004504356 0.0168067782134732 0.00294739383281502 0.002374985 -0.00189609992124995 0.00139849142727555 0.006041187 0.0131867576464169 0.0125887602889912 0.00332037410657209
"23" 0.0375637625218234 -0.0137711262852617 0.002424742 0.0517373937044637 0.00623084216479797 0.008239826 -0.0171991190913503 0.00135682633262628 -0.005133978 0.0197567622667235 -0.00329045282429925 0.002992746 -0.00433837670813493 0.00284225441942039 0.0116400420947696
"24" 0.0400702641258522 0.0132474850836234 0.00650712 -0.0221732018067965 -0.0229598237944006 -0.010701612 -0.00613637265559241 0.00323571536419718 0.013991869 0.0659463872977301 0.0122285084001877 -0.00320208 0.089324659538086 0.00226567058628808 0.0024761282591861
"25" -0.0419059555183274 0.00152681072898753 0.00022712 0.00465539500195914 0.0127927861897505 -0.004056475 -0.00503079642926999 0.00317822762556822 0.00272256 0.0377488998665487 0.0050895270246306 -0.001389616 0.0159999325510222 -0.0026401509795992 -0.00249125311807419
"26" 0.0271605110239624 -0.000934381668300802 0.002166041 0.0143496441478943 0.0058981949362611 -2.87e-06 0.0434382736243728 0.0030727272803163 0.008557257 -0.0134724715216747 -0.00208432698583276 0.016336393 -0.019028826445929 -0.00741934889231137 0.00570165948724235
"27" 0 0.0178207862199601 -0.004571594 -0.0605657726220095 0.00446480685244631 -0.016477268 -0.00859029609580159 -0.000570283008317759 0.002068131 -0.0512120320220355 0.00413458961179146 0.009829725 -0.0220735900383001 0.000831995240152567 -0.00551510906348362
"28" 0.0157965072444726 -0.0137611381989366 -0.009072843 0.000784292748314229 0.0251382901357383 0.013647176 -0.00155518001502498 0.0018124602727194 0.006242045 -0.0071968526735489 0.00239267403995544 -0.000993835 -0.0109438666187991 0.00435578544181551 -0.00199195044133011
"29" -0.00439482621979518 0.0227304517283936 0.002275618 0.0274294058440431 0.0183327244293259 0.026320759 0.0318202304955559 0.00225906523583909 0.009636679 0.0224719672667127 -0.00197587166597431 -0.005036007 0.021438396004756 0.00496425472278167 0.00190646880925254
"30" -0.063497339613448 -0.0105343550911668 -0.001430981 -0.00122025485068596 -0.0081313673252463 0.011083845 -0.0146647497680637 -3.82840530961069e-05 0.006812415 -0.0655795666447245 0.00657806738224118 -0.001814933 -0.0501014883210086 0.00234719987191895 0.0102256560848448
"31" -0.00471352208869555 0.015350786395501 -0.029101507 0.0203145092744544 0.00457911801882414 0.009916627 0.0680674427162657 0.0024800307401063 0.004221267 -0.00189675857098242 0.00700530189539688 0.002585172 -0.0498930960304489 0.00347924647472844 0.00551134212490217
"32" -0.0794172181167584 0.00149562525867908 -0.010206537 0.0404191835300489 -0.00373167306671074 0.000262306 0.0266393730520312 -0.00264071556028987 -0.029028925 -0.00038014569156808 -0.00484760035676492 -0.001133844 0.0307576758066334 0.0100235230422451 0.0202073776723159
"33" 0.0613376919027323 -0.00107564793707746 -0.007814103 0.0291477253815678 -0.00943435240577116 -0.018284943 -0.00149705066478248 -0.00164638543473702 -0.016585178 0.0688213970662708 0.00927791200517286 0.003652223 0.00655015295773791 0.00567683783756663 0.0129069967482096
"34" -0.0706563628142145 0.0105082242748203 -0.005760548 -0.00620598207590107 -0.0106493917225387 -0.018620729 0.000999572547594115 0.000847911478127649 0.01214814 0.0391319572548088 0.00790624525593537 -0.002832411 -0.0231380843308408 -0.000111980320514377 0.00497953330115307
"35" 0.0142427748515814 -0.0102957823205103 -0.016117346 0.0143344921598315 0.00754223671251524 -0.015770179 0.0239639992743478 0.00167699140417622 -0.000821775 0.00479277696962513 -0.000137449470556619 0.006476756 0.0592154552421527 0.00318775327279606 0.00161589569106146
"36" 0.0953322144784801 0.0137371286640461 -0.006653562 -0.0579264406196313 0.00368482570137942 -0.021113289 -0.0365675561479729 0.000308496916812888 -0.001249054 0.067461612123106 0.00165122800744547 0.006469738 0.0859538402516849 0.000708225671064572 0.00959070500964971
"37" -0.00397245858304477 -0.0126497283983729 -0.008354963 0.0649042700123934 0.0273790765936225 -0.016475439 0.00303646306039464 0.004247936714534 0.002544788 -0.0446856102562482 0.00208010455901263 -0.003065405 -0.0540540936899616 -0.00848266231138407 -0.00277551737454767
"38" -0.011965249925266 0.00901406208360748 0.002424212 -0.0105997411122897 -0.00630167924952487 -0.019100248 0.0262361535138442 0.00290861060904757 -0.001963492 -0.027397220971295 0.00357221340330299 0.000380664 -0.00952376991133206 -0.00340697242573383 -0.0010049343841505
"39" -0.0348623350503694 0.00253178061752068 0.003423602 -0.019171185794254 -0.00300619155660816 -0.025467561 -0.0127827397537423 0.000640673413099386 0.000450031 -0.0889728026355157 -0.00555424657427528 0.002400306 -0.0418956064696467 0.00654882949868953 -6.28313548322462e-05
"40" 0.0254752559310654 -0.00137065207795959 0.014463789 -0.00215568694831552 0.0194770115690538 -0.0203092 -0.00498005734515247 0.00261639840148461 0.015860952 -0.118778316324667 0.00427857797045671 0.010967263 0.0695340184891919 0.00536659442664134 0.00805861781025258
"41" -0.0229885119224962 0.0103545538516907 0.012612107 0.00993795122942075 0.00605235849336394 -0.016126604 -0.0134134892631481 0.00284044255388971 0.012708313 -0.011553232588847 0.00586825673914595 0.010787347 -0.00134040772196337 0.00261435283626867 0.0181898260713056
"42" 0.0375712203543437 -0.00867392117035525 0.017357079 0.0383627638819003 0.0070279429053013 -0.017158074 -0.0282061365383434 0.00355797279794953 0.011223093 0.0597402628987436 0.000779110749389016 0.042060238 0.0744966412527846 -0.00391232549764407 0.000683768080266396
"43" 0.0234088694120585 0.0118720295839009 0.005789038 0.0407911340208428 -0.0125825003850566 -0.020280875 -0.00167041557073939 0.00494855997461246 -0.004386305 -0.00531047422152948 0.0127597817411614 0.005116745 0.0381011871080004 -0.0024263496271568 0.00935570587231589
"44" 0.115797068986336 -0.00652919437090316 0.011027651 0.0266562460878866 -0.0117837445104776 -0.014847382 -0.000209243075237444 0.00354318829515339 0.021148417 0.0488706244254326 0.0122646332849105 0.004046541 0.0270757909631094 -0.00791444128817028 0.00146434670390306
"45" 0.0355539731824983 0.00358866809074879 -0.001737253 0.0037274877493218 -0.0103717892093317 -0.014647828 0.0110879339845525 0.00286304304479607 0.010805531 0.00117462758089689 -0.00365235440966372 -0.001506174 0.0492091740373061 -0.00401665609362419 0.00164980308996741
"46" -0.021033050271453 0.00664106125825574 0.0113583 -0.057497818812924 0.00517675556442777 -0.015465677 -0.00310375496071074 0.00174729201125543 0.00927604 -0.0187720413197936 0.0102979750588474 0.000586678 -0.00893363428635254 -0.00458632443457602 -0.00361996830740501
"47" 0.01958936192991 -0.000247220296026116 0.016754004 0.0358696414735537 0.0280404608482866 -0.0163728 0.0124533398988038 0.00234758127585703 0.011895006 -0.00717412795476315 0.00909403552542611 0.008810362 -0.0078873494279926 -0.00285869980973651 -0.00516861181103258
"48" 0.035946615773525 0.016314107415539 0.011419811 0.00721404417776136 0.00609021900108399 -0.016347275 0.0196802459407807 0.00143621809685794 0.002953391 0.0164592283569978 -0.00185218723695381 -0.002464809 0.0664396297876014 0.00260251752744166 0.0053152239371163
"49" 0.018546219819053 -0.00697994733323022 0.006677361 -0.00247432698748016 -0.0048639402900185 -0.017534894 -0.0325693396663883 0.000528746834552715 -0.000327098 0.0402843287026634 0.00794423369362376 -0.000786916 0.00159740973936972 -0.00145343854619936 0.010546222754536
"50" -0.0182085205935454 0.0174224074241123 -0.00327394 0.0215404242272026 0.0096685552872444 -0.018429794 0.0355360726673248 0.00404054780030223 -0.000990112 0.00265768527406706 0.0105334289766147 0.00233553 -0.0451887868408538 -0.0043003588128201 -0.00548453141403684
"51" 0.0212383830117378 -0.000336614259094845 0.014001894 0.000511236505514155 -0.00459351417700487 -0.018190608 0.00842869100625128 0.00041030982842896 -0.003417305 0.00492226776716381 0.00107148361813362 0.006123602 0.0194878714620775 0.00405140851274967 -0.00785640409808313
"52" -0.0500878752928496 0.00859651365658069 0.00781366 -0.021075520376432 0.00617111002260556 -0.015817295 -0.0151243920216788 0.000947196307829089 0.001321783 0.00941976594716891 0.00182457628392693 0.001076939 -0.0262151841548746 0.004818440049143 0.013497822728642
